liga,position,name,team,score,active defence,aerial threat,chance prevention,composure,defensive heading,intelligent defence,involvement,progression,territorial dominance,minutes,age,transfer value,height,foot,passing quality,providing teammates,run quality,box threat,effectiveness,finishing,hold up play,poaching,pressing,dribbling,tier,spielertyp,rank,competition,markt,SC_PSV-99,SC_HSR Distance P60BIP,SC_Sprint Distance P60BIP,SC_HI Distance BIP P60BIP,SC_Explosive Acceleration to Sprint Count P60BIP,SC_HSR Distance OTIP P30OTIP,SC_Sprint Distance OTIP P30OTIP,SC_HI Distance OTIP P30OTIP,SC_Explosive Acceleration to Sprint Count OTIP P30OTIP,SC_TOP 3 Time to HSR,SC_TOP 3 Time to HSR post-COD,SC_TOP 3 Time to Sprint,SC_TOP 3 Time to 505 around 90,SC_Minutes,SC_BIP_raw,SC_OTIP_raw,SC_Burst_raw,Pct_Speed,Pct_BIP,Pct_OTIP,Pct_Burst,Pct_Speed_global,Pct_Burst_global,Pct_TimeToHSR_global,Pct_OTIP_global,Pct_BIP_global,Pct_SprintDist_global,Pct_HSRDist_global,Pct_ExpAccOTIP_global,Pct_ExpAccBIP_global,Pct_HSRDistOTIP_global,Physical Score,Physical Score 3L,BL Level,3L Level,Pct_involvement,Pct_finishing,Pct_providing teammates,Pct_dribbling,Pct_passing quality,Pct_box threat,Pct_pressing,Pct_run quality,Pct_poaching,Pct_aerial threat,Pct_hold up play,Pct_intelligent defence,Pct_progression,Pct_active defence,Pct_territorial dominance,Pct_chance prevention,Pct_composure,Pct_defensive heading,Pct_Score,OBV_Total Impact,OBV_Impact per 90,OBV_Shooting,OBV_Final Ball,OBV_Carries,OBV_Buildup Pass,OBV_Defense,OBV_Pen Area
U17 BL,Central Defender,Noah Erens,Fortuna Düsseldorf U17,-0.149611175136869,-0.2036248352319107,0.1835944000191766,-0.6287054911261277,0.4536546920836005,0.2359686087262076,0.0350082785795595,-0.4456092762982007,-0.3997882712159227,-0.5769986817682033,1144,16.0,,,,,,,,,,,,,,Tier 4,Positionssicherer Innenverteidiger,,,,29.02,504.01,187.74,691.75,0.49,308.32,125.59,433.92,0.51,0.58,0.72,1.31,2.04,90.89,236.74,176.59,1.273358778625954,79.22848664688428,84.65608465608466,83.5978835978836,83.5978835978836,72.18582489577129,74.48337825696316,94.26386233269598,77.36748064324003,79.27337701012507,88.32638475282907,74.27039904705181,67.71888028588445,54.55628350208458,46.3371054198928,73.8,77.8,✅ BL-Niveau,—,21.957671957671955,,,,,,,,,39.68253968253968,,61.64021164021164,22.75132275132275,29.894179894179896,21.428571428571427,12.698412698412698,76.71957671957672,46.82539682539682,24.074074074074076,56.0,55.0,56.0,59.0,53.0,54.0,54.0,55.0
U17 BL,Winger,Jakob Baumann,Magdeburg U17,-0.1498037170834515,,,,,,,-0.8699664641655799,,,180,16.0,,,,-0.6384654062895415,0.1936334623934321,-0.5450923006970128,0.4771796598184182,0.6465959317223093,-1.20763938606127,,,0.0904418422436982,0.5050792072844817,Tier 4,Breiter Spieler,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,11.954261954261955,11.954261954261955,23.5966735966736,,,,,,,,,,,,,—,—,2.2869022869022877,2.9106029106029108,64.44906444906445,66.94386694386695,9.355509355509357,83.36798336798337,74.63617463617463,15.176715176715176,,,,,,,,,,,29.72972972972973,54.0,68.0,59.0,50.0,43.0,50.0,49.0,53.0
AUT 2.L,Fullback,Paul Lipczinski,Austria Salzburg,-0.1498381426808392,-0.8396883980360033,,-0.9016754903155316,,,-0.0704938949022759,-0.7548680765839689,-0.2795298884001332,0.404766171358717,352,24.0,225000.0,182.0,Both,-0.1009509598902993,0.3477819641109065,0.8461152885310358,,,,,,,,Tier 3,Breiter Verteidiger,,,,30.16,912.04,367.91,1279.95,2.54,520.75,191.39,712.14,1.41,0.7,0.85,1.46,1.94,93.29,621.9100000000001,332.39,2.094931506849315,89.375,98.46938775510203,97.44897959183672,95.40816326530611,83.79231210556512,30.698234349919744,37.0,95.89787722317844,96.5863453815261,92.51290877796902,92.28341939185312,95.5249569707401,96.24211130235226,92.22604704532417,57.2,96.1,🟡 Nah dran,—,9.183673469387756,,68.36734693877551,,41.83673469387755,,,94.89795918367348,,,,65.3061224489796,29.59183673469388,9.183673469387756,66.3265306122449,12.244897959183673,,,33.6734693877551,58.0,52.0,62.0,57.0,55.0,46.0,56.0,62.0
3.Liga DE,Winger,Mert Göckan,MSV Duisburg,-0.1498984695916586,,,,,,,-0.209535418324157,,,398,25.0,125000.0,185.0,Left,0.3168901238739732,0.3114321381000188,-0.5173044691743286,-0.5915041378934869,-0.1125508583458534,-0.4126212718902244,,,-0.2532533550054892,0.1193610223346195,Tier 2,Breiter Spieler,,,,28.57,792.97,292.6,1085.57,1.05,368.12,131.15,499.27,0.23,0.74,1.06,1.55,2.14,70.71,397.6,154.15,0.8751612903225806,38.095238095238095,57.24137931034483,60.0,46.89655172413793,34.60667798528579,20.30042918454936,28.61922141119221,56.64968873797397,56.64968873797397,62.2524052065648,55.06508205998868,38.37011884550085,50.735710243350304,44.25580079230334,28.2,56.6,⚫ Darunter,—,39.310344827586206,30.344827586206897,73.79310344827587,35.86206896551724,61.37931034482759,8.96551724137931,37.24137931034483,7.586206896551724,,,,,,,,,,,22.06896551724138,44.0,43.0,46.0,47.0,41.0,48.0,47.0,48.0
RL Südwest,Central Defender,Marius Grösch,Barockstadt Fulda-Lehnerz,-0.1499064673385014,0.210795361668251,0.0348568287924711,-0.2376313368578356,0.0774673170803157,-0.2715939436200739,0.0787831697487289,-0.6896773317868949,-0.0143802377482861,-0.5377780333231896,1024,32.0,25000.0,188.0,Right,,,,,,,,,,,Tier 3,Positionssicherer Innenverteidiger,,,,26.59,309.29,61.86,371.15,0.15,254.0,41.76,295.75,0.15,0.7,,,2.17,90.65,76.86,56.76,0.15,6.565656565656567,13.963963963963964,13.963963963963964,16.666666666666664,2.9481834425253126,,41.55513065646909,5.092316855270995,3.4246575342465757,3.0077427039904703,2.709946396664681,23.25789160214413,16.76593210244193,15.872543180464564,-2.9,4.7,—,—,8.108108108108109,,,,,,,,,31.53153153153153,,51.35135135135135,53.15315315315316,50.45045045045045,18.01801801801802,36.93693693693694,41.44144144144144,22.52252252252252,16.216216216216218,48.0,54.0,49.0,50.0,44.0,57.0,43.0,50.0
U19 BL,Midfielder,Alban Mehmetaj,Kaiserslautern U19,-0.1499475448968295,0.0303569669357826,,,,,0.0222573313105048,-0.0415497084869479,-0.2244616292888922,,991,18.0,,,,-0.3213692252722042,-0.2150781530743892,,-0.5042873859912906,0.0545514446928004,,,,,,Tier 4,Box-to-Box,,,,28.16,713.46,156.8,870.26,0.44,496.43,111.17,607.59,0.29,0.65,0.65,1.23,1.93,63.42,200.8,140.17,1.1030081300813008,68.8118811881188,67.21854304635761,79.63576158940397,91.55629139072848,71.0559265442404,92.56704980842912,71.84510250569475,76.03340292275574,59.30717863105175,56.010016694490815,54.88313856427379,72.62103505843072,64.3363939899833,79.42404006677796,81.8,70.5,🔥 Top-Athlet,—,45.860927152317885,,34.7682119205298,,27.1523178807947,20.033112582781456,,,,,,55.4635761589404,29.96688741721854,40.2317880794702,,,,,23.344370860927157,53.0,46.0,48.0,47.0,62.0,46.0,61.0,51.0
U19 BL,Winger,Kenneth-James Peters,Sandhausen U19,-0.1499867010186167,,,,,,,-0.0613864156339203,,,404,17.0,,,,0.244533708117101,0.1683979066592725,-0.4563909440916633,-0.1226398112272901,-0.4811408687929543,-0.5349805042670144,,,-0.1469268806610646,0.0406535007299833,Tier 4,Breiter Spieler,,,,28.13,698.21,152.96,851.17,0.0,296.89,68.49,365.38,0.0,0.73,0.76,,2.08,81.79,152.96,68.49,0.0,19.88636363636364,30.638297872340424,35.53191489361702,22.872340425531917,22.212790039615165,,32.360097323600975,9.960384833050368,6.112054329371817,10.526315789473683,27.44765138653084,15.534804753820032,5.432937181663837,15.449915110356535,-22.2,7.7,—,—,53.82978723404256,27.02127659574468,56.59574468085107,34.8936170212766,71.06382978723404,38.08510638297872,48.51063829787234,14.255319148936172,,,,,,,,,,,33.40425531914894,51.0,45.0,45.0,62.0,49.0,47.0,54.0,57.0
GER - 2nd Bundesliga,Striker,Marin Ljubičić,Fortuna Düsseldorf,-0.1500348431371956,,0.4997297149499081,,,,,-0.5107820117503121,,,325,24.0,6000000.0,183.0,Right,,-0.6090667452279445,-0.3394283433008865,,,-1.186230150575314,-0.2497655334638184,1.1321091776949672,0.0631551465758348,,Tier 2,Wandspieler,,,,27.02,623.63,176.24,799.87,0.39,300.38,66.41,366.79,0.0,0.78,0.96,1.79,2.16,73.15,215.24,66.41,0.5586592178770949,6.896551724137931,30.18867924528302,30.18867924528302,31.132075471698112,5.2668052668052665,4.480457578646329,15.252377468910025,10.048510048510048,16.285516285516284,21.136521136521136,20.02772002772003,12.785862785862786,17.186417186417184,25.01732501732501,4.9,13.2,⚫ Darunter,—,26.41509433962264,4.716981132075472,9.433962264150944,,,,81.13207547169812,25.471698113207548,87.73584905660378,71.69811320754717,12.264150943396226,,,,,,,,16.037735849056602,46.0,44.0,42.0,45.0,48.0,52.0,50.0,41.0
SUI CL,Midfielder,Momodou Jaiteh,Bellinzona,-0.1501337963242066,0.4363964245840186,,,,,-0.6923061190384904,-0.5922836312208196,-0.5103851433980877,,206,21.0,,175.0,Right,-0.5301340595503684,-0.0698788141417897,,0.2160527261819052,0.5414682459899792,,,,,,Tier 3,Unterstützender Mittelfeldspieler,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,10.0,10.0,19.444444444444446,,,,,,,,,,,,,—,—,11.11111111111111,,54.44444444444444,,14.444444444444445,85.55555555555556,,,,,,3.333333333333333,18.88888888888889,63.33333333333333,,,,,22.22222222222222,53.0,47.0,50.0,54.0,57.0,48.0,55.0,56.0
RL Bayern,Midfielder,Franz Bleicher,Augsburg II,-0.1502011083814177,0.3129007409088132,,,,,0.080309593949191,-0.0133504494210617,-0.2466801459164115,,1681,19.0,,182.0,Both,-0.2739734491528388,-0.5370458665564452,,-0.2979368164349125,-0.2258324744276763,,,,,,Tier 3,Box-to-Box,,,,26.63,812.8,129.19,942.0,0.39,495.89,80.55,576.44,0.34,0.62,0.74,1.61,1.81,74.82,168.19,114.55,0.9611180124223602,20.0,70.12987012987013,76.94805194805194,85.06493506493507,17.487479131886477,23.869731800766285,84.57858769931663,61.774530271398746,46.49415692821368,40.23372287145242,75.25041736227045,77.96327212020033,59.87061769616027,79.15275459098497,20.7,56.7,⚫ Darunter,—,43.50649350649351,,9.740259740259742,,22.07792207792208,42.85714285714285,,,,,,62.98701298701299,24.675324675324678,64.28571428571429,,,,,25.32467532467532,47.0,38.0,53.0,35.0,46.0,39.0,51.0,50.0
RL Nord,Striker,Jelldrik Dallmann,Drochtersen / Assel,-0.1503355280897411,,0.1110032198287938,,,,,-0.4469707830527638,,,294,25.0,,195.0,,,-0.2080878959274636,0.0582739271683432,,,-1.3210636845254011,-0.1296251095165963,0.8674536067012192,-0.1336675053940603,,Tier 3,Wandspieler,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,13.461538461538462,13.461538461538462,17.78846153846154,,,,,,,,,,,,,—,—,14.423076923076922,4.807692307692308,32.69230769230769,,,,52.88461538461539,58.65384615384615,85.57692307692307,48.07692307692308,18.269230769230766,,,,,,,,19.230769230769237,38.0,49.0,35.0,36.0,39.0,53.0,46.0,30.0
RL Nord,Midfielder,Mustafa Abdullatif,Hannover 96 II,-0.1505782953505751,-0.5075606835623084,,,,,-0.1357075891392321,-0.2923956269403601,-0.1844669931683897,,342,22.0,150000.0,178.0,Right,-0.2921635910619997,0.2513768238727328,,0.2228980478871002,-0.266606750692144,,,,,,Tier 3,Unterstützender Mittelfeldspieler,,,,29.74,861.03,309.87,1170.9,0.63,416.9,141.56,558.46,0.34,0.61,0.67,1.12,2.25,81.01,372.87,175.56,1.2328571428571429,95.45454545454544,93.7888198757764,93.16770186335404,93.7888198757764,95.80550918196997,99.54022988505749,88.35990888382688,87.84968684759916,92.1118530884808,95.2838063439065,83.68113522537563,77.96327212020033,77.79632721202003,55.17529215358932,97.7,89.3,🔥 Top-Athlet,—,21.73913043478261,,85.09316770186336,,24.22360248447205,85.71428571428571,,,,,,30.434782608695656,35.40372670807454,5.590062111801243,,,,,29.19254658385093,58.0,66.0,60.0,61.0,59.0,46.0,54.0,61.0
